typeID,activityID,time
37435,8,30900
37436,1,60000
37436,3,21000
37436,4,21000
37436,5,48000
37437,1,6000
37437,3,2100
37437,4,2100
37437,5,4800
37437,8,30900
37438,1,60000
37438,3,21000
37438,4,21000
37438,5,48000
37441,1,6000
37441,3,2100
37441,4,2100
37441,5,4800
37441,8,30900
37442,1,60000
37442,3,21000
37442,4,21000
37442,5,48000
37443,1,3000
37443,3,1050
37443,4,1050
37443,5,2400
37443,8,15600
37444,1,30000
37444,3,10500
37444,4,10500
37444,5,24000
37445,1,4500
37445,3,1575
37445,4,1575
37445,5,3600
37445,8,23400
37446,1,45000
37446,3,15750
37446,4,15750
37446,5,36000
37447,1,6000
37447,3,2100
37447,4,2100
37447,5,4800
37447,8,30900
37448,1,60000
37448,3,21000
37448,4,21000
37448,5,48000
37449,1,3000
37449,3,1050
37449,4,1050
37449,5,2400
37449,8,15600
37537,1,2600000
37537,3,63000
37537,4,63000
37537,5,430000
37538,1,900000
37538,3,60000
37538,4,60000
37538,5,720000
37539,1,450000
37539,3,31000
37539,4,31000
37539,5,72000
37540,1,1300000
37540,3,47000
37540,4,47000
37540,5,250000
37541,1,36000
37541,3,12600
37541,4,12600
37541,5,28800
37541,8,72000
37617,1,180000
37617,3,63000
37617,4,63000
37617,5,144000
37618,1,180000
37618,3,63000
37618,4,63000
37618,5,144000
37619,1,180000
37619,3,63000
37619,4,63000
37619,5,144000
37620,1,180000
37620,3,63000
37620,4,63000
37620,5,144000
37621,1,1800
37621,3,630
37621,4,630
37621,5,1440
37833,1,300
37833,3,105
37833,4,105
37833,5,240
37834,1,300
37834,3,105
37834,4,105
37834,5,240
37835,1,300
37835,3,105
37835,4,105
37835,5,240
37836,1,300
37836,3,105
37836,4,105
37836,5,240
37837,1,300
37837,3,105
37837,4,105
37837,5,240
37838,1,300
37838,3,105
37838,4,105
37838,5,240
37839,1,300
37839,3,105
37839,4,105
37839,5,240
37840,1,300
37840,3,105
37840,4,105
37840,5,240
37852,1,1500
37852,3,525
37852,4,525
37852,5,1200
37853,1,1500
37853,3,525
37853,4,525
37853,5,1200
37854,1,1500
37854,3,525
37854,4,525
37854,5,1200
37855,1,1500
37855,3,525
37855,4,525
37855,5,1200
37856,1,1500
37856,3,525
37856,4,525
37856,5,1200
37857,1,1500
37857,3,525
37857,4,525
37857,5,1200
37858,1,1500
37858,3,525
37858,4,525
37858,5,1200
37859,1,1500
37859,3,525
37859,4,525
37859,5,1200
37860,1,1500
37860,3,525
37860,4,525
37860,5,1200
37964,1,36000
37964,3,12600
37964,4,12600
37964,5,28800
38660,1,1200
38660,3,315
38660,4,315
38660,5,720
38660,8,13800
38661,1,2340
38661,3,819
38661,4,819
38661,5,1872
39580,1,120000
39580,3,42000
39580,4,42000
39580,5,96000
39581,1,120000
39581,3,42000
39581,4,42000
39581,5,96000
39583,1,120000
39583,3,42000
39583,4,42000
39583,5,96000
40301,1,120000
40301,3,42000
40301,4,42000
40301,5,96000
40302,1,120000
40302,3,42000
40302,4,42000
40302,5,96000
40311,1,3600
40312,1,3600
40313,1,3600
40314,1,3600
40315,1,6000
40315,3,2100
40315,4,2100
40315,5,4800
40316,1,6000
40316,3,2100
40316,4,2100
40316,5,4800
40317,1,6000
40317,3,2100
40317,4,2100
40317,5,4800
40318,1,6000
40318,3,2100
40318,4,2100
40318,5,4800
40336,1,300
40336,3,105
40336,4,105
40336,5,240
40337,1,300
40337,3,105
40337,4,105
40337,5,240
40338,1,1800
40338,3,630
40338,4,630
40338,5,1440
40338,8,30900
40339,1,4680
40339,3,1638
40339,4,1638
40339,5,3744
40521,1,3500000
40521,3,84000
40521,4,84000
40521,5,3400000
40672,1,36000
40672,3,12600
40672,4,12600
40672,5,28800
40672,8,72000
40673,1,36000
40673,3,12600
40673,4,12600
40673,5,28800
40674,1,36000
40674,3,12600
40674,4,12600
40674,5,28800
40675,1,36000
40676,1,36000
40677,1,36000
40684,1,36000
40684,3,12600
40684,4,12600
40684,5,28800
40684,8,72000
40685,1,36000
40685,3,12600
40685,4,12600
40685,5,28800
40686,1,36000
40686,3,12600
40686,4,12600
40686,5,28800
40687,1,36000
40688,1,36000
40689,1,36000
40719,1,36000
40719,3,12600
40719,4,12600
40719,5,28800
40719,8,72000
40720,1,36000
40720,3,12600
40720,4,12600
40720,5,28800
40721,1,36000
40721,3,12600
40721,4,12600
40721,5,28800
40722,1,36000
40723,1,36000
40740,1,36000
40740,3,12600
40740,4,12600
40740,5,28800
40740,8,72000
40741,1,36000
40741,3,12600
40741,4,12600
40741,5,28800
40742,1,36000
40742,3,12600
40742,4,12600
40742,5,28800
40743,1,36000
40743,3,12600
40743,4,12600
40743,5,28800
40744,1,36000
40746,1,36000
40747,1,36000
40751,1,36000
40751,3,12600
40751,4,12600
40751,5,28800
40751,8,72000
40753,1,36000
40753,3,12600
40753,4,12600
40753,5,28800
40755,1,36000
40755,3,12600
40755,4,12600
40755,5,28800
40757,1,36000
40757,3,12600
40757,4,12600
40757,5,28800
40759,1,36000
40763,1,36000
40765,1,36000
41068,1,36000
41068,3,12600
41068,4,12600
41068,5,28800
41068,8,72000
41069,1,36000
41069,3,12600
41069,4,12600
41069,5,28800
41070,1,36000
41070,3,12600
41070,4,12600
41070,5,28800
41071,1,36000
41071,3,12600
41071,4,12600
41071,5,28800
41072,1,36000
41072,3,12600
41072,4,12600
41072,5,28800
41073,1,36000
41074,1,36000
41075,1,36000
41085,1,36000
41085,3,12600
41085,4,12600
41085,5,28800
41085,8,72000
41086,1,36000
41086,3,12600
41086,4,12600
41086,5,28800
41087,1,36000
41087,3,12600
41087,4,12600
41087,5,28800
41088,1,36000
41088,3,12600
41088,4,12600
41088,5,28800
41089,1,36000
41089,3,12600
41089,4,12600
41089,5,28800
41090,1,36000
41091,1,36000
41092,1,36000
41092,3,12600
41092,4,12600
41092,5,28800
41092,8,72000
41093,1,36000
41093,3,12600
41093,4,12600
41093,5,28800
41094,1,36000
41094,3,12600
41094,4,12600
41094,5,28800
41095,1,36000
41095,3,12600
41095,4,12600
41095,5,28800
41096,1,36000
41096,3,12600
41096,4,12600
41096,5,28800
41097,1,36000
41098,1,36000
41105,1,36000
41105,3,12600
41105,4,12600
41105,5,28800
41106,1,36000
41106,3,12600
41106,4,12600
41106,5,28800
41107,1,36000
41107,3,12600
41107,4,12600
41107,5,28800
41108,1,36000
41108,3,12600
41108,4,12600
41108,5,28800
41110,1,36000
41111,1,36000
41113,1,36000
41120,1,36000
41120,3,12600
41120,4,12600
41120,5,28800
41121,1,36000
41121,3,12600
41121,4,12600
41121,5,28800
41122,1,36000
41122,3,12600
41122,4,12600
41122,5,28800
41123,1,36000
41123,3,12600
41123,4,12600
41123,5,28800
41124,1,36000
41125,1,36000
41132,1,36000
41132,3,12600
41132,4,12600
41132,5,28800
41133,1,36000
41133,3,12600
41133,4,12600
41133,5,28800
41134,1,36000
41134,3,12600
41134,4,12600
41134,5,28800
41135,1,36000
41135,3,12600
41135,4,12600
41135,5,28800
41136,1,36000
41137,1,36000
41143,1,36000
41143,3,12600
41143,4,12600
41143,5,28800
41144,1,36000
41144,3,12600
41144,4,12600
41144,5,28800
41145,1,36000
41146,1,36000
41146,3,12600
41146,4,12600
41146,5,28800
41147,1,36000
41148,1,36000
41148,3,12600
41148,4,12600
41148,5,28800
41161,1,36000
41161,3,12600
41161,4,12600
41161,5,28800
41162,1,36000
41162,3,12600
41162,4,12600
41162,5,28800
41163,1,36000
41163,3,12600
41163,4,12600
41163,5,28800
41165,1,36000
41165,3,12600
41165,4,12600
41165,5,28800
41166,1,36000
41167,1,36000
41168,1,36000
41168,3,12600
41168,4,12600
41168,5,28800
41169,1,36000
41169,3,12600
41169,4,12600
41169,5,28800
41170,1,36000
41170,3,12600
41170,4,12600
41170,5,28800
41171,1,36000
41171,3,12600
41171,4,12600
41171,5,28800
41172,1,36000
41173,1,36000
41177,1,36000
41177,3,12600
41177,4,12600
41177,5,28800
41178,1,36000
41178,3,12600
41178,4,12600
41178,5,28800
41179,1,36000
41183,1,36000
41183,3,12600
41183,4,12600
41183,5,28800
41184,1,36000
41184,3,12600
41184,4,12600
41184,5,28800
41185,1,36000
41186,1,36000
41187,1,36000
41190,1,36000
41221,1,2700
41221,3,945
41221,4,945
41221,5,2160
41221,8,51000
41222,1,7020
41222,3,2457
41222,4,2457
41222,5,5616
41225,1,36000
41225,3,12600
41225,4,12600
41225,5,28800
41225,8,72000
41226,1,36000
41226,3,12600
41226,4,12600
41226,5,28800
41227,1,36000
41227,3,12600
41227,4,12600
41227,5,28800
41228,1,36000
41229,1,36000
41230,1,300
41230,3,105
41230,4,105
41230,5,240
41242,1,36000
41242,3,12600
41242,4,12600
41242,5,28800
41242,8,72000
41243,1,36000
41243,3,12600
41243,4,12600
41243,5,28800
41244,1,36000
41244,3,12600
41244,4,12600
41244,5,28800
41245,1,36000
41246,1,36000
41248,1,36000
41256,1,36000
41256,3,12600
41256,4,12600
41256,5,28800
41256,8,72000
41257,1,36000
41257,3,12600
41257,4,12600
41257,5,28800
41258,1,36000
41258,3,12600
41258,4,12600
41258,5,28800
41260,1,36000
41261,1,36000
41262,1,36000
41278,1,32000
41279,1,32000
41280,1,32000
41281,1,32000
41282,1,32000
41283,1,32000
41284,1,32000
41285,1,32000
41288,1,32000
41289,1,32000
41292,1,32000
41293,1,32000
41296,1,32000
41297,1,32000
41300,1,32000
41301,1,32000
41313,1,36000
41313,3,12600
41313,4,12600
41313,5,28800
41315,1,32000
41317,1,32000
41319,1,32000
41321,1,32000
41323,1,32000
41325,1,32000
41327,1,32000
41329,1,32000
41331,1,18000
41333,1,18000
41335,1,32000
41337,1,32000
41351,1,9000
41352,1,9000
41353,1,9000
41354,1,9000
41355,1,9000
41355,3,4200
41355,4,4200
41355,5,7200
41355,8,36000
41356,1,9000
41361,1,9000
41361,3,4200
41361,4,4200
41361,5,7200
41361,8,36000
41362,1,9000
41363,1,9000
41363,3,4200
41363,4,4200
41363,5,7200
41363,8,36000
41364,1,9000
41365,1,9000
41365,3,4200
41365,4,4200
41365,5,7200
41365,8,36000
41366,1,9000
41367,1,9000
41367,3,4200
41367,4,4200
41367,5,7200
41367,8,36000
41368,1,9000
41369,1,9000
41369,3,4200
41369,4,4200
41369,5,7200
41369,8,36000
41370,1,9000
41371,1,9000
41371,3,4200
41371,4,4200
41371,5,7200
41371,8,36000
41372,1,9000
41373,1,9000
41373,3,4200
41373,4,4200
41373,5,7200
41373,8,36000
41374,1,9000
41375,1,9000
41376,1,9000
41376,3,4200
41376,4,4200
41376,5,7200
41376,8,36000
41377,1,9000
41378,1,9000
41379,1,9000
41379,3,4200
41379,4,4200
41379,5,7200
41379,8,36000
41380,1,9000
41381,1,9000
41382,1,9000
41382,3,4200
41382,4,4200
41382,5,7200
41382,8,36000
41383,1,9000
41384,1,9000
41385,1,9000
41385,3,4200
41385,4,4200
41385,5,7200
41385,8,36000
41386,1,9000
41388,1,54000
41388,3,18900
41388,4,18900
41388,5,43200
41389,1,54000
41389,3,18900
41389,4,18900
41389,5,43200
41390,1,54000
41390,3,18900
41390,4,18900
41390,5,43200
41391,1,54000
41391,3,18900
41391,4,18900
41391,5,43200
41392,1,54000
41392,3,18900
41392,4,18900
41392,5,43200
41393,1,54000
41393,3,18900
41393,4,18900
41393,5,43200
41394,1,54000
41394,3,18900
41394,4,18900
41394,5,43200
41395,1,54000
41395,3,18900
41395,4,18900
41395,5,43200
41412,1,54000
41412,3,18900
41412,4,18900
41412,5,43200
41413,1,36000
41413,3,12600
41413,4,12600
41413,5,28800
41416,1,36000
41418,1,36000
41430,1,30000
41430,3,10500
41430,4,10500
41430,5,24000
41431,1,3000
41431,3,1050
41431,4,1050
41431,5,2400
41431,8,15600
41432,1,30000
41432,3,10500
41432,4,10500
41432,5,24000
41433,1,3000
41433,3,1050
41433,4,1050
41433,5,2400
41433,8,15600
41434,1,30000
41434,3,10500
41434,4,10500
41434,5,24000
41435,1,4500
41435,3,1575
41435,4,1575
41435,5,3600
41435,8,23400
41436,1,45000
41436,3,15750
41436,4,15750
41436,5,36000
41437,1,3000
41437,3,1050
41437,4,1050
41437,5,2400
41437,8,15600
41438,1,54000
41438,3,18900
41438,4,18900
41438,5,43200
41445,1,72000
41445,3,25200
41445,4,25200
41445,5,57600
41446,1,72000
41446,3,25200
41446,4,25200
41446,5,57600
41447,1,72000
41447,3,25200
41447,4,25200
41447,5,57600
41448,1,72000
41448,3,25200
41448,4,25200
41448,5,57600
41449,1,72000
41449,3,25200
41449,4,25200
41449,5,57600
41450,1,72000
41450,3,25200
41450,4,25200
41450,5,57600
41451,1,72000
41451,3,25200
41451,4,25200
41451,5,57600
41452,1,72000
41452,3,25200
41452,4,25200
41452,5,57600
41532,1,54000
41532,3,18900
41532,4,18900
41532,5,43200
41535,1,1800
41535,3,0
41535,4,0
41535,5,0
41536,1,1800
41536,3,0
41536,4,0
41536,5,0
41582,1,2000000
41582,3,28000
41582,4,28000
41582,5,1600000
41583,1,2000000
41583,3,28000
41583,4,28000
41583,5,1600000
41584,1,2000000
41584,3,28000
41584,4,28000
41584,5,1600000
41585,1,2000000
41585,3,28000
41585,4,28000
41585,5,1600000
41590,1,300
41590,3,105
41590,4,105
41590,5,240
41591,1,300
41591,3,105
41591,4,105
41591,5,240
41592,1,300
41592,3,105
41592,4,105
41592,5,240
41593,1,300
41593,3,105
41593,4,105
41593,5,240
41594,1,300
41594,3,105
41594,4,105
41594,5,240
41595,1,300
41595,3,105
41595,4,105
41595,5,240
41596,1,300
41596,3,105
41596,4,105
41596,5,240
41597,1,300
41597,3,105
41597,4,105
41597,5,240
41598,1,900
41598,3,315
41598,4,315
41598,5,720
41599,1,36000
41599,3,12600
41599,4,12600
41599,5,28800
41599,8,72000
41600,1,36000
41600,3,12600
41600,4,12600
41600,5,28800
41601,1,36000
41601,3,12600
41601,4,12600
41601,5,28800
41602,1,36000
41603,1,36000
41604,1,36000
41605,1,36000
41606,1,36000
41607,1,36000
41607,3,12600
41607,4,12600
41607,5,28800
41607,8,72000
41608,1,36000
41608,3,12600
41608,4,12600
41608,5,28800
41609,1,36000
41609,3,12600
41609,4,12600
41609,5,28800
41610,1,36000
41611,1,36000
41612,1,36000
41613,1,36000
41614,1,36000
41614,3,12600
41614,4,12600
41614,5,28800
41615,1,36000
41615,3,12600
41615,4,12600
41615,5,28800
41616,1,36000
41618,1,36000
41619,1,36000
41620,1,36000
41620,3,12600
41620,4,12600
41620,5,28800
41621,1,36000
41621,3,12600
41621,4,12600
41621,5,28800
41622,1,36000
41622,3,12600
41622,4,12600
41622,5,28800
41623,1,36000
41624,1,36000
41624,3,12600
41624,4,12600
41624,5,28800
41625,1,36000
41626,1,36000
41627,1,36000
41627,3,12600
41627,4,12600
41627,5,28800
41627,8,72000
41628,1,36000
41628,3,12600
41628,4,12600
41628,5,28800
41628,8,72000
41629,1,36000
41629,3,12600
41629,4,12600
41629,5,28800
41629,8,72000
41630,1,36000
41631,1,36000
41632,1,36000
41632,3,12600
41632,4,12600
41632,5,28800
41633,1,36000
41633,3,12600
41633,4,12600
41633,5,28800
41634,1,72000
41635,1,36000
41636,1,36000
41637,1,36000
41638,1,36000
41638,3,12600
41638,4,12600
41638,5,28800
41639,1,36000
41639,3,12600
41639,4,12600
41639,5,28800
41639,8,72000
41640,1,36000
41640,3,12600
41640,4,12600
41640,5,28800
41641,1,36000
41642,1,36000
41643,1,36000
41644,1,36000
41644,3,12600
41644,4,12600
41644,5,28800
41644,8,72000
41645,1,36000
41645,3,12600
41645,4,12600
41645,5,28800
41646,1,36000
41647,1,36000
41648,1,36000
41649,1,900
41649,3,315
41649,4,315
41649,5,720
41650,1,1800
41650,3,630
41650,4,630
41650,5,1440
41651,1,1800
41651,3,630
41651,4,630
41651,5,1440
41652,1,36000
41652,3,12600
41652,4,12600
41652,5,28800
41653,1,900
41653,3,315
41653,4,315
41653,5,720
41654,1,1800
41654,3,630
41654,4,630
41654,5,1440
41655,1,2700
41655,3,945
41655,4,945
41655,5,2160
41656,1,36000
41656,3,12600
41656,4,12600
41656,5,28800
41657,1,36000
41657,3,12600
41657,4,12600
41657,5,28800
41657,8,72000
41658,1,36000
41659,1,36000
41660,1,36000
41661,1,36000
41662,1,36000
41662,3,12600
41662,4,12600
41662,5,28800
41662,8,72000
41663,1,36000
41664,1,36000
41665,1,36000
41666,1,36000
41666,3,12600
41666,4,12600
41666,5,28800
41667,1,36000
41667,3,12600
41667,4,12600
41667,5,28800
41668,1,36000
41668,3,12600
41668,4,12600
41668,5,28800
41669,1,36000
41670,1,36000
41671,1,36000
41697,1,36000
41697,3,12600
41697,4,12600
41697,5,28800
41698,1,36000
41698,3,12600
41698,4,12600
41698,5,28800
42134,1,1500000
42135,1,1500000
42136,1,2600000
42137,1,7800000
42138,1,11700000
42524,1,240000
42524,3,84000
42524,4,84000
42524,5,192000
42525,1,120000
42525,3,42000
42525,4,42000
42525,5,96000
42874,1,5000
42874,3,315
42874,4,315
42874,5,720
42875,1,5000
42875,3,315
42875,4,315
42875,5,720
42876,1,5000
42876,3,315
42876,4,315
42876,5,720
42877,1,5000
42877,3,315
42877,4,315
42877,5,720
42878,1,5000
42878,3,315
42878,4,315
42878,5,720
42879,1,5000
42879,3,315
42879,4,315
42879,5,720
42880,1,5000
42880,3,315
42880,4,315
42880,5,720
42881,1,5000
42881,3,315
42881,4,315
42881,5,720
42882,1,5000
42882,3,315
42882,4,315
42882,5,720
42883,1,5000
42883,3,315
42883,4,315
42883,5,720
42884,1,5000
42884,3,315
42884,4,315
42884,5,720
42885,1,5000
42885,3,315
42885,4,315
42885,5,720
42886,1,5000
42886,3,315
42886,4,315
42886,5,720
42887,1,5000
42887,3,315
42887,4,315
42887,5,720
42888,1,5000
42888,3,315
42888,4,315
42888,5,720
42889,1,54000
42889,3,18900
42889,4,18900
42889,5,43200
42891,1,140400
42891,3,49140
42891,4,49140
42891,5,112320
43544,1,3600
43544,3,1260
43544,4,1260
43544,5,2880
43544,8,68100
43545,1,3600
43545,3,1260
43545,4,1260
43545,5,2880
43545,8,68100
43546,1,3600
43546,3,1260
43546,4,1260
43546,5,2880
43546,8,68100
43547,1,3600
43547,3,1260
43547,4,1260
43547,5,2880
43547,8,68100
43548,1,3600
43548,3,1260
43548,4,1260
43548,5,2880
43548,8,68100
43607,1,9360
43608,1,9360
43609,1,9360
43610,1,9360
43611,1,9360
43659,1,54000
43659,3,18900
43659,4,18900
43659,5,43200
43661,1,54000
43661,3,18900
43661,4,18900
43661,5,43200
43663,1,54000
43663,3,18900
43663,4,18900
43663,5,43200
43665,1,54000
43665,3,18900
43665,4,18900
43665,5,43200
43902,1,1500
43902,3,525
43902,4,525
43902,5,1200
43904,1,3000
43904,3,1050
43904,4,1050
43904,5,2400
43906,1,4500
43906,3,1575
43906,4,1575
43906,5,3600
43908,1,6000
43908,3,2100
43908,4,2100
43908,5,4800
43910,1,15000
43910,3,5250
43910,4,5250
43910,5,12000
43911,1,1500
43911,3,525
43911,4,525
43911,5,1200
43911,8,31200
43912,1,7500
43913,1,7500
43913,3,315
43913,4,315
43913,5,720
43914,1,1500
43914,3,525
43914,4,525
43914,5,1200
43915,1,9000
43916,1,9000
43925,1,50000
43925,3,14400
43925,4,14400
43925,5,34000
43926,1,36000
43926,3,12600
43926,4,12600
43926,5,28800
43927,1,36000
43927,3,12600
43927,4,12600
43927,5,28800
43928,1,36000
43928,3,12600
43928,4,12600
43928,5,28800
43929,1,92000
43929,3,32400
43929,4,32400
43929,5,74000
43934,1,300
44002,1,3000
44002,3,1050
44002,4,1050
44002,5,2400
44002,8,15600
44003,1,30000
44003,3,10500
44003,4,10500
44003,5,24000
44004,1,3000
44004,3,1050
44004,4,1050
44004,5,2400
44004,8,15600
44005,1,30000
44005,3,10500
44005,4,10500
44005,5,24000
44006,1,3000
44006,3,1050
44006,4,1050
44006,5,2400
44006,8,15600
44007,1,30000
44007,3,10500
44007,4,10500
44007,5,24000
44008,1,3000
44008,3,1050
44008,4,1050
44008,5,2400
44008,8,15600
44009,1,30000
44009,3,10500
44009,4,10500
44009,5,24000
44010,1,3000
44010,3,1050
44010,4,1050
44010,5,2400
44010,8,15600
44011,1,30000
44011,3,10500
44011,4,10500
44011,5,24000
44012,1,3000
44012,3,1050
44012,4,1050
44012,5,2400
44012,8,15600
44013,1,30000
44013,3,10500
44013,4,10500
44013,5,24000
44014,1,3000
44014,3,1050
44014,4,1050
44014,5,2400
44014,8,15600
44015,1,30000
44015,3,10500
44015,4,10500
44015,5,24000
44016,1,3000
44016,3,1050
44016,4,1050
44016,5,2400
44016,8,15600
44017,1,30000
44017,3,10500
44017,4,10500
44017,5,24000
44018,1,3000
44018,3,1050
44018,4,1050
44018,5,2400
44018,8,15600
44019,1,30000
44019,3,10500
44019,4,10500
44019,5,24000
44020,1,3000
44020,3,1050
44020,4,1050
44020,5,2400
44020,8,15600
44021,1,30000
44021,3,10500
44021,4,10500
44021,5,24000
44022,1,3000
44022,3,1050
44022,4,1050
44022,5,2400
44022,8,15600
44023,1,30000
44023,3,10500
44023,4,10500
44023,5,24000
44024,1,3000
44024,3,1050
44024,4,1050
44024,5,2400
44024,8,15600
44025,1,30000
44025,3,10500
44025,4,10500
44025,5,24000
44026,1,3000
44026,3,1050
44026,4,1050
44026,5,2400
44026,8,15600
44027,1,30000
44027,3,10500
44027,4,10500
44027,5,24000
44028,1,3000
44028,3,1050
44028,4,1050
44028,5,2400
44028,8,15600
44029,1,30000
44029,3,10500
44029,4,10500
44029,5,24000
44030,1,3000
44030,3,1050
44030,4,1050
44030,5,2400
44030,8,15600
44031,1,30000
44031,3,10500
44031,4,10500
44031,5,24000
44032,1,3000
44032,3,1050
44032,4,1050
44032,5,2400
44032,8,15600
44033,1,30000
44033,3,10500
44033,4,10500
44033,5,24000
44034,1,3000
44034,3,1050
44034,4,1050
44034,5,2400
44034,8,15600
44035,1,30000
44035,3,10500
44035,4,10500
44035,5,24000
44036,1,3000
44036,3,1050
44036,4,1050
44036,5,2400
44036,8,15600
44037,1,30000
44037,3,10500
44037,4,10500
44037,5,24000
44038,1,3000
44038,3,1050
44038,4,1050
44038,5,2400
44038,8,15600
44039,1,30000
44039,3,10500
44039,4,10500
44039,5,24000
44040,1,3000
44040,3,1050
44040,4,1050
44040,5,2400
44040,8,15600
44041,1,30000
44041,3,10500
44041,4,10500
44041,5,24000
44042,1,3000
44042,3,1050
44042,4,1050
44042,5,2400
44042,8,15600
44043,1,30000
44043,3,10500
44043,4,10500
44043,5,24000
44044,1,3000
44044,3,1050
44044,4,1050
44044,5,2400
44044,8,15600
44045,1,30000
44045,3,10500
44045,4,10500
44045,5,24000
44046,1,3000
44046,3,1050
44046,4,1050
44046,5,2400
44046,8,15600
44047,1,30000
44047,3,10500
44047,4,10500
44047,5,24000
44048,1,3000
44048,3,1050
44048,4,1050
44048,5,2400
44048,8,15600
44049,1,30000
44049,3,10500
44049,4,10500
44049,5,24000
44050,1,3000
44050,3,1050
44050,4,1050
44050,5,2400
44050,8,15600
44051,1,30000
44051,3,10500
44051,4,10500
44051,5,24000
44052,1,3000
44052,3,1050
44052,4,1050
44052,5,2400
44052,8,15600
44053,1,30000
44053,3,10500
44053,4,10500
44053,5,24000
44054,1,3000
44054,3,1050
44054,4,1050
44054,5,2400
44054,8,15600
44055,1,30000
44055,3,10500
44055,4,10500
44055,5,24000
44056,1,3000
44056,3,1050
44056,4,1050
44056,5,2400
44056,8,15600
44057,1,30000
44057,3,10500
44057,4,10500
44057,5,24000
44058,1,3000
44058,3,1050
44058,4,1050
44058,5,2400
44058,8,15600
44059,1,30000
44059,3,10500
44059,4,10500
44059,5,24000
44060,1,3000
44060,3,1050
44060,4,1050
44060,5,2400
44060,8,15600
44061,1,30000
44061,3,10500
44061,4,10500
44061,5,24000
44062,1,3000
44062,3,1050
44062,4,1050
44062,5,2400
44062,8,15600
44063,1,30000
44063,3,10500
44063,4,10500
44063,5,24000
44064,1,3000
44064,3,1050
44064,4,1050
44064,5,2400
44064,8,15600
44065,1,30000
44065,3,10500
44065,4,10500
44065,5,24000
44074,1,4500
44074,3,1575
44074,4,1575
44074,5,3600
44074,8,23400
44075,1,45000
44075,3,15750
44075,4,15750
44075,5,3600
44076,1,4500
44076,3,1575
44076,4,1575
44076,5,3600
44076,8,23400
44077,1,45000
44077,3,15750
44077,4,15750
44077,5,3600
44078,1,4500
44078,3,1575
44078,4,1575
44078,5,3600
44078,8,23400
44079,1,45000
44079,3,15750
44079,4,15750
44079,5,3600
44080,1,4500
44080,3,1575
44080,4,1575
44080,5,3600
44080,8,23400
44081,1,45000
44081,3,15750
44081,4,15750
44081,5,3600
44082,1,4500
44082,3,1575
44082,4,1575
44082,5,3600
44082,8,23400
44083,1,45000
44083,3,15750
44083,4,15750
44083,5,3600
44084,1,4500
44084,3,1575
44084,4,1575
44084,5,3600
44084,8,23400
44085,1,45000
44085,3,15750
44085,4,15750
44085,5,3600
44086,1,4500
44086,3,1575
44086,4,1575
44086,5,3600
44086,8,23400
44087,1,45000
44087,3,15750
44087,4,15750
44087,5,3600
44088,1,4500
44088,3,1575
44088,4,1575
44088,5,3600
44088,8,23400
44089,1,45000
44089,3,15750
44089,4,15750
44089,5,3600
44090,1,4500
44090,3,1575
44090,4,1575
44090,5,3600
44090,8,23400
44091,1,45000
44091,3,15750
44091,4,15750
44091,5,3600
44092,1,4500
44092,3,1575
44092,4,1575
44092,5,3600
44092,8,23400
44093,1,45000
44093,3,15750
44093,4,15750
44093,5,3600
44094,1,4500
44094,3,1575
44094,4,1575
44094,5,3600
44094,8,23400
44095,1,45000
44095,3,15750
44095,4,15750
44095,5,3600
44096,1,4500
44096,3,1575
44096,4,1575
44096,5,3600
44096,8,23400
44097,1,45000
44097,3,15750
44097,4,15750
44097,5,3600
44103,1,1800
44103,3,630
44103,4,630
44103,5,1440
44106,1,9000
44115,1,25200
44116,1,25200
44117,1,25200
44118,1,25200
45011,1,300
45011,3,105
45011,4,105
45011,5,240
45043,1,2400000
45044,1,2400000
45045,1,10800000
45486,1,6000
45487,1,12000
45528,1,18000
45532,1,240000
45533,1,120000
45535,1,300000
45540,1,36000
45540,3,12600
45540,4,12600
45540,5,28800
45541,1,36000
45541,3,12600
45541,4,12600
45541,5,28800
45542,1,36000
45542,3,12600
45542,4,12600
45542,5,28800
45545,1,3000
45547,1,4500
45549,1,6000
45551,1,3600
45642,1,3000
45643,1,4500
45644,1,2000000
45646,1,2000000
45648,1,9000000
45656,1,600
45656,3,105
45656,4,105
45656,5,480
45657,1,600
45657,3,105
45657,4,105
45657,5,480
45658,1,600
45658,3,105
45658,4,105
45658,5,480
45659,1,600
45659,3,105
45659,4,105
45659,5,480
45681,1,6000
45681,3,210
45681,4,210
45681,5,480
45682,1,6000
45682,3,210
45682,4,210
45682,5,480
45683,1,6000
45683,3,210
45683,4,210
45683,5,480
45684,1,6000
45684,3,210
45684,4,210
45684,5,480
45685,1,6000
45685,3,210
45685,4,210
45685,5,480
45686,1,6000
45686,3,210
45686,4,210
45686,5,480
45687,1,6000
45687,3,210
45687,4,210
45687,5,480
45688,1,6000
45688,3,210
45688,4,210
45688,5,480
45689,1,6000
45689,3,210
45689,4,210
45689,5,480
45690,1,6000
45690,3,210
45690,4,210
45690,5,480
45691,1,6000
45691,3,210
45691,4,210
45691,5,480
45692,1,6000
45692,3,210
45692,4,210
45692,5,480
45693,1,6000
45693,3,210
45693,4,210
45693,5,480
45694,1,6000
45694,3,210
45694,4,210
45694,5,480
45695,1,6000
45695,3,210
45695,4,210
45695,5,480
45696,1,6000
45696,3,210
45696,4,210
45696,5,480
45697,1,6000
45697,3,210
45697,4,210
45697,5,480
45698,1,6000
45698,3,210
