typeID,activityID,materialTypeID,quantity
11871,1,20431,222
11871,1,37,111
11871,1,39,18
11872,1,34,556
11872,1,35,444
11872,1,36,222
11872,1,37,82
11872,1,38,36
11873,1,34,556
11873,1,35,444
11873,1,36,222
11873,1,37,82
11873,1,38,36
11874,1,34,556
11874,1,35,444
11874,1,36,222
11874,1,37,82
11874,1,38,36
11876,1,36,89
11876,1,37,167
11876,1,38,80
11877,1,36,89
11877,1,37,167
11877,1,38,80
11878,1,36,89
11878,1,37,167
11878,1,38,80
11879,1,36,89
11879,1,37,167
11879,1,38,80
11880,1,36,89
11880,1,37,167
11880,1,38,80
11881,1,36,89
11881,1,37,167
11881,1,38,80
11882,1,36,89
11882,1,37,167
11882,1,38,80
11883,1,36,89
11883,1,37,167
11883,1,38,80
11884,1,36,89
11884,1,37,167
11884,1,38,80
11885,1,36,89
11885,1,37,167
11885,1,38,80
11886,1,36,89
11886,1,37,167
11886,1,38,80
11887,1,34,556
11887,1,35,444
11887,1,36,222
11887,1,37,82
11887,1,38,36
11888,1,34,556
11888,1,35,444
11888,1,36,222
11888,1,37,82
11888,1,38,36
11889,1,34,556
11889,1,35,444
11889,1,36,222
11889,1,37,82
11889,1,38,36
11890,1,34,556
11890,1,35,444
11890,1,36,222
11890,1,37,82
11890,1,38,36
11891,1,34,556
11891,1,35,444
11891,1,36,222
11891,1,37,82
11891,1,38,36
11892,1,34,89
11892,1,37,111
11892,1,39,88
28277,1,28361,8
28277,1,28364,6
28277,1,28366,1
28277,1,21815,1
28277,1,2456,1
28277,1,28362,8
28279,1,2464,1
28279,1,28361,1
28279,1,28362,1
28279,1,28363,1
28281,1,2466,1
28281,1,28362,8
28281,1,28361,8
28281,1,28364,6
28281,1,28366,1
28281,1,21815,1
28283,1,28361,2
28283,1,28362,2
28283,1,28363,2
28283,1,28364,1
28283,1,2173,1
28285,1,28364,9
28285,1,28361,15
28285,1,28366,1
28285,1,21815,3
28285,1,28363,11
28285,1,28362,14
28285,1,2175,1
28287,1,28364,3
28287,1,28361,4
28287,1,28362,4
28287,1,28363,3
28287,1,2444,1
28287,1,28365,2
28289,1,28361,32
28289,1,28363,21
28289,1,28364,18
28289,1,28365,11
28289,1,2446,1
28289,1,28366,5
28289,1,21815,5
28289,1,28362,27
28291,1,28361,4
28291,1,28362,4
28291,1,28363,3
28291,1,28364,3
28291,1,28365,2
28291,1,2193,1
28293,1,28363,21
28293,1,28364,18
28293,1,28365,11
28293,1,28361,32
28293,1,2195,1
28293,1,28366,5
28293,1,21815,5
28293,1,28362,27
28295,1,28361,2
28295,1,28362,2
28295,1,28363,2
28295,1,28364,1
28295,1,15510,1
28297,1,21640,1
28297,1,28361,15
28297,1,28364,9
28297,1,28366,1
28297,1,21815,3
28297,1,28363,11
28297,1,28362,14
28299,1,28361,2
28299,1,28362,2
28299,1,28363,2
28299,1,28364,1
28299,1,15508,1
28301,1,21638,1
28301,1,28362,14
28301,1,28361,15
28301,1,28364,9
28301,1,28366,1
28301,1,21815,3
28301,1,28363,11
28303,1,28361,1
28303,1,28362,1
28303,1,28363,1
28303,1,2486,1
28305,1,28361,8
28305,1,28366,1
28305,1,21815,1
28305,1,2488,1
28305,1,28363,6
28305,1,28362,8
28307,1,28361,4
28307,1,28362,4
28307,1,28363,3
28307,1,28364,3
28307,1,28365,2
28307,1,1201,1
28309,1,2436,1
28309,1,28362,27
28309,1,28361,32
28309,1,28364,18
28309,1,28365,11
28309,1,28366,5
28309,1,21815,5
28309,1,28363,21
11937,1,34,8419596
11937,1,35,2105337
11937,1,36,527416
11937,1,37,131693
11937,1,38,32913
11937,1,39,15928
11937,1,40,5962
11939,1,34,4778711
11939,1,35,1195440
11939,1,36,301302
11939,1,37,74894
11939,1,38,18684
11939,1,39,8782
11939,1,40,4078
28325,1,34,249
28325,1,35,198
28325,1,37,1
28327,1,34,164
28327,1,35,17
28327,1,37,3
28329,1,34,27
28329,1,35,21
28331,1,34,2489
28331,1,35,1978
28331,1,37,11
28333,1,34,458
28333,1,35,580
28335,1,34,290
28335,1,35,119
28335,1,36,14
28335,1,37,2
28337,1,34,118
28337,1,36,1
28337,1,37,2
28339,1,34,4578
28339,1,35,5800
11958,4,9836,20
11958,4,3814,32
11958,4,11463,6
11958,3,9836,16
11958,3,3814,20
11958,3,11463,6
11958,1,11552,375
11958,1,11399,150
11958,1,11533,57
11958,1,11534,495
11958,1,11544,3750
11958,1,3828,75
11958,1,11478,18
11958,1,632,1
11958,1,11540,1800
11958,1,11558,300
11958,1,11550,30
11958,5,3812,175
11958,5,11463,12
11960,4,11464,6
11960,4,9836,20
11960,4,3814,32
11960,3,11464,6
11960,3,9836,16
11960,3,3814,20
11960,1,11552,375
11960,1,11399,150
11960,1,11533,60
11960,1,11534,495
11960,1,11544,3750
11960,1,3828,75
11960,1,11478,18
11960,1,632,1
11960,1,11540,1800
11960,1,11558,300
11960,1,11550,30
11960,5,11464,12
11960,5,3812,175
11962,4,9836,20
11962,4,11461,6
11962,4,3814,32
11962,3,9836,16
11962,3,11461,6
11962,3,3814,20
11962,1,630,1
11962,1,11530,60
11962,1,11399,150
11962,1,11542,3750
11962,1,11536,495
11962,1,11538,1800
11962,1,11555,300
11962,1,3828,75
11962,1,11478,18
11962,1,11551,375
11962,1,11548,30
11962,5,3812,175
11962,5,11461,12
11964,4,9836,20
11964,4,11462,6
11964,4,3814,32
11964,3,11460,1
11964,3,9836,16
11964,3,11462,6
11964,3,3814,20
11964,1,630,1
11964,1,11530,57
11964,1,11399,150
11964,1,11542,3750
11964,1,11536,495
11964,1,11538,1800
11964,1,11555,300
11964,1,3828,75
11964,1,11478,18
11964,1,11551,375
11964,1,11548,30
11964,5,3812,175
11964,5,11462,12
11966,4,11459,6
11966,4,9836,20
11966,4,3814,32
11966,3,11459,6
11966,3,9836,16
11966,3,3814,20
11966,1,11399,150
11966,1,11532,57
11966,1,11554,375
11966,1,11537,495
11966,1,11539,1800
11966,1,628,1
11966,1,11478,18
11966,1,11543,3750
11966,1,3828,75
11966,1,11549,30
11966,1,11557,300
11966,5,11459,12
11966,5,3812,175
28353,1,21009,9
28353,1,21013,9
28353,1,21017,7
28353,1,21019,11
28353,1,21021,11
28353,1,21023,9
28353,1,21025,11
28353,1,21027,22
28353,1,21029,6
28353,1,21035,33
28353,1,21037,44
28353,1,24547,33
28353,1,24558,33
28353,1,24560,17
28353,1,57478,1600
28353,1,57486,800
28353,1,57487,1
11970,4,11467,6
11970,4,9836,20
11970,4,3814,32
11970,3,11467,6
11970,3,9836,16
11970,3,3814,20
11970,1,11553,375
11970,1,11399,150
11970,1,11556,300
11970,1,11535,495
11970,1,3828,75
11970,1,11541,1800
11970,1,11478,18
11970,1,11545,3750
11970,1,11531,57
11970,1,633,1
11970,1,11547,30
11970,5,11467,12
11970,5,3812,175
11972,4,11465,6
11972,4,9836,20
11972,4,3814,32
11972,3,11465,6
11972,3,9836,16
11972,3,3814,20
11972,1,11553,375
11972,1,11399,150
11972,1,11556,300
11972,1,11535,495
11972,1,3828,75
11972,1,11541,1800
11972,1,11478,18
11972,1,11545,3750
11972,1,11531,60
11972,1,633,1
11972,1,11547,30
11972,5,11465,12
11972,5,3812,175
11979,4,9836,14
11979,4,11462,1
11979,4,3814,28
11979,3,9836,14
11979,3,11462,4
11979,3,3814,28
11979,1,11530,75
11979,1,11399,90
11979,1,11542,2250
11979,1,11536,263
11979,1,11538,1800
11979,1,11555,150
11979,1,3828,75
11979,1,11478,12
11979,1,631,1
11979,1,11548,23
11979,1,11551,750
11979,5,3812,100
11979,5,11462,8
28368,1,22,1000
11986,4,11746,4
11986,4,9836,14
11986,4,3814,28
11986,3,11746,4
11986,3,9836,14
11986,3,3814,28
11986,1,11552,750
11986,1,11399,90
11986,1,620,1
11986,1,11533,75
11986,1,11534,263
11986,1,3828,75
11986,1,11478,12
11986,1,11544,2250
11986,1,11540,1800
11986,1,11558,150
11986,1,11550,23
11986,5,11746,8
11986,5,3812,100
11988,4,11459,4
11988,4,9836,14
11988,4,3814,28
11988,3,11459,4
11988,3,9836,14
11988,3,3814,28
11988,1,11537,263
11988,1,11399,90
11988,1,11532,75
11988,1,11554,750
11988,1,625,1
11988,1,11539,1800
11988,1,3828,75
11988,1,11478,12
11988,1,11543,2250
11988,1,11549,23
11988,1,11557,150
11988,5,11459,8
11988,5,3812,100
11990,4,11465,4
11990,4,9836,14
11990,4,3814,28
11990,3,11465,4
11990,3,9836,14
11990,3,3814,28
11990,1,11553,750
11990,1,11399,90
11990,1,11556,150
11990,1,11535,263
11990,1,3828,75
11990,1,11541,1800
11990,1,11478,12
11990,1,11531,75
11990,1,11545,2250
11990,1,634,1
11990,1,11547,23
11990,5,11465,8
11990,5,3812,100
28376,1,34,3258
28376,1,35,2926
28376,1,38,7
28376,1,39,4
28378,1,34,3258
28378,1,35,2926
28378,1,38,7
28378,1,39,4
28380,1,34,3258
28380,1,35,2926
28380,1,38,7
28380,1,39,4
28382,1,34,3258
28382,1,35,2926
28382,1,38,7
28382,1,39,4
12000,4,11460,6
12000,4,9836,20
12000,4,3814,36
12000,3,11460,6
12000,3,9836,20
12000,3,3814,36
12000,1,11530,75
12000,1,11399,150
12000,1,622,1
12000,1,11542,5625
12000,1,11536,398
12000,1,11538,1350
12000,1,11555,450
12000,1,3828,150
12000,1,11478,18
12000,1,11548,38
12000,1,11551,450
12000,5,11460,12
12000,5,3812,140
945,1,34,32000
945,1,35,6000
945,1,36,2500
945,1,37,500
945,8,20172,2
945,8,20424,2
28386,1,17425,1000
12004,4,11457,6
12004,4,9836,20
12004,4,3814,36
12004,3,11457,6
12004,3,9836,20
12004,3,3814,36
12004,1,2006,1
12004,1,11399,150
12004,1,11532,75
12004,1,11554,450
12004,1,11537,398
12004,1,11539,1350
12004,1,3828,150
12004,1,11478,18
12004,1,11543,5625
12004,1,11557,450
12004,1,11549,38
12004,5,11457,12
12004,5,3812,140
12006,4,11466,6
12006,4,9836,20
12006,4,3814,36
12006,3,11466,6
12006,3,9836,20
12006,3,3814,36
12006,1,11553,450
12006,1,11399,150
12006,1,11556,450
12006,1,11535,398
12006,1,626,1
12006,1,3828,150
12006,1,11541,1350
12006,1,11478,18
12006,1,11531,75
12006,1,11545,5625
12006,1,11547,38
12006,5,11466,12
12006,5,3812,140
12012,4,9836,20
12012,4,3814,36
12012,4,11463,6
12012,3,9836,20
12012,3,3814,36
12012,3,11463,6
12012,1,11552,600
12012,1,11399,150
12012,1,11533,75
12012,1,11534,165
12012,1,623,1
12012,1,3828,188
12012,1,11478,18
12012,1,11544,5625
12012,1,11540,1350
12012,1,11558,450
12012,1,11550,45
12012,5,3812,140
12012,5,11463,12
12014,4,9836,20
12014,4,11462,6
12014,4,3814,36
12014,3,9836,20
12014,3,11462,6
12014,3,3814,36
12014,1,11530,105
12014,1,11399,150
12014,1,11542,6750
12014,1,11536,180
12014,1,11538,2970
12014,1,11555,413
12014,1,3828,188
12014,1,629,1
12014,1,11478,21
12014,1,11548,53
12014,1,11551,660
12014,5,3812,130
12014,5,11462,12
12016,4,9836,20
12016,4,11461,6
12016,4,3814,36
12016,3,9836,20
12016,3,11461,6
12016,3,3814,36
12016,1,11530,75
12016,1,11399,150
12016,1,11542,5625
12016,1,11536,165
12016,1,11538,1350
12016,1,11555,450
12016,1,3828,188
12016,1,629,1
12016,1,11478,18
12016,1,11548,45
12016,1,11551,600
12016,5,3812,140
12016,5,11461,12
12018,4,11457,6
12018,4,9836,20
12018,4,3814,36
12018,3,11457,6
12018,3,9836,20
12018,3,3814,36
12018,1,11399,150
12018,1,11532,105
12018,1,11554,660
12018,1,624,1
12018,1,11537,180
12018,1,11539,2970
12018,1,3828,188
12018,1,11478,21
12018,1,11543,6750
12018,1,11549,53
12018,1,11557,413
12018,5,11457,1
12018,5,3812,180
12020,4,11458,6
12020,4,9836,20
12020,4,3814,36
12020,3,11458,6
12020,3,9836,20
12020,3,3814,36
12020,1,11399,150
12020,1,11532,75
12020,1,11554,600
12020,1,624,1
12020,1,11537,165
12020,1,11539,1350
12020,1,3828,188
12020,1,11478,18
12020,1,11543,5625
12020,1,11549,45
12020,1,11557,450
12020,5,11458,12
12020,5,3812,140
12022,4,11465,6
12022,4,9836,20
12022,4,3814,36
12022,3,11465,6
12022,3,9836,20
12022,3,3814,36
12022,1,11553,660
12022,1,11399,150
12022,1,11556,413
12022,1,11535,180
12022,1,627,1
12022,1,3828,188
12022,1,11541,2970
12022,1,11478,21
12022,1,11531,105
12022,1,11545,6750
12022,1,11547,53
12022,5,11465,1
12022,5,3812,180
15676,1,34,2398
15676,1,35,466
15676,1,36,179
15676,1,37,1
15676,1,38,4
12024,4,11467,6
12024,4,9836,20
12024,4,3814,36
12024,3,11467,6
12024,3,9836,20
12024,3,3814,36
12024,1,11553,600
12024,1,11399,150
12024,1,11556,450
12024,1,11535,165
12024,1,627,1
12024,1,3828,188
12024,1,11541,1350
12024,1,11478,18
12024,1,11531,75
12024,1,11545,5625
12024,1,11547,45
12024,5,11467,12
12024,5,3812,140
12031,4,11746,1
12031,4,9836,7
12031,4,3814,14
12031,3,11746,1
12031,3,9836,7
12031,3,3814,14
12031,1,11552,60
12031,1,11399,38
12031,1,11533,30
12031,1,11534,60
12031,1,3828,30
12031,1,11478,3
12031,1,11544,300
12031,1,11540,180
12031,1,602,1
12031,1,11558,15
12031,1,11550,6
12031,5,11746,3
12031,5,3812,70
12035,4,9836,7
12035,4,11461,1
12035,4,3814,14
12035,3,9836,7
12035,3,11461,1
12035,3,3814,14
12035,1,598,1
12035,1,11530,30
12035,1,11399,38
12035,1,11542,300
12035,1,11536,60
12035,1,11538,180
12035,1,11555,15
12035,1,3828,30
12035,1,11478,3
12035,1,11551,60
12035,1,11548,6
12035,5,3812,70
12035,5,11461,3
12037,4,9836,7
12037,4,11461,1
12037,4,3814,14
12037,3,9836,7
12037,3,11461,1
12037,3,3814,14
12037,1,598,1
12037,1,11530,33
12037,1,11399,39
12037,1,11542,28
12037,1,11536,56
12037,1,11538,39
12037,1,11555,22
12037,1,3828,22
12037,1,11478,1
12037,1,11551,22
12037,1,11548,28
12037,5,11459,1
12037,5,3812,70
12037,5,11461,1
12037,5,11462,1
12041,4,11457,1
12041,4,9836,7
12041,4,3814,14
12041,3,11457,1
12041,3,9836,7
12041,3,3814,14
12041,1,11399,38
12041,1,11532,30
12041,1,11554,60
12041,1,590,1
12041,1,11537,60
12041,1,11539,180
12041,1,3828,30
12041,1,11478,3
12041,1,11543,300
12041,1,11549,6
12041,1,11557,15
12041,5,11457,3
12041,5,3812,70
12043,4,11466,2
12043,4,9836,8
12043,4,3814,16
12043,3,11466,2
12043,3,9836,8
12043,3,3814,16
12043,1,11553,90
12043,1,11399,45
12043,1,11556,30
12043,1,11535,30
12043,1,594,1
12043,1,3828,38
12043,1,11541,135
12043,1,11478,6
12043,1,11531,30
12043,1,11545,900
12043,1,11547,8
12043,5,11466,4
12043,5,3812,80
12045,4,11465,2
12045,4,9836,8
12045,4,3814,16
12045,3,11465,2
12045,3,9836,8
12045,3,3814,16
12045,1,11553,90
12045,1,11399,45
12045,1,11556,30
12045,1,11535,30
12045,1,594,1
12045,1,3828,38
12045,1,11541,135
12045,1,11478,6
12045,1,11531,23
12045,1,11545,750
12045,1,11547,8
12045,5,11465,4
12045,5,3812,80
12053,1,34,17367
12053,1,35,14709
12053,1,36,68
12053,1,37,1
12053,1,38,1
12053,1,39,2
12053,1,40,4
12053,8,20420,2
12053,8,20415,2
12055,1,34,63753
12055,1,35,16381
12055,1,36,4321
12055,1,37,1006
12055,1,38,308
12055,1,39,112
12055,1,40,20
12055,8,20420,3
12055,8,20415,3
12057,1,34,3818
12057,1,35,3477
12057,1,36,3
12057,1,37,2
12057,8,20420,2
12057,8,20415,2
12059,4,11460,1
12059,4,9836,1
12059,4,3814,3
12059,3,11460,1
12059,3,9836,2
12059,3,3814,4
12059,1,11399,6
12059,1,11530,6
12059,1,11531,15
12059,1,11475,1
12059,1,12056,1
12059,1,11549,8
12059,5,11460,1
12059,5,3812,20
28448,1,17426,1000
61217,1,38,556
61217,8,20411,4
61217,8,20413,4
28450,1,17429,1000
61219,1,11483,1
61219,1,61197,1
61219,1,16682,35
61220,1,61198,1
61220,1,11483,2
61220,1,16682,42
28453,1,17433,1250
61222,1,38,710
61222,8,20411,8
61222,8,20413,8
61223,1,11483,1
61223,1,61201,1
61223,1,16682,35
61224,1,61202,1
61224,1,11483,2
61224,1,16682,42
61225,1,38,626
61225,8,20411,6
61225,8,20413,6
61226,1,38,752
61226,8,20411,12
61226,8,20413,12
61227,1,11483,1
61227,1,61205,1
61227,1,16682,36
61228,1,61206,1
61228,1,11483,2
61228,1,16682,44
12077,4,11460,1
12077,4,9836,3
12077,4,3814,6
12077,3,11460,1
12077,3,9836,5
12077,3,3814,10
12077,1,11530,48
12077,1,11399,33
12077,1,11475,1
12077,1,12052,1
12077,1,11531,15
12077,1,11549,8
12077,5,11460,1
12077,5,3812,50
61230,1,38,794
61230,8,20411,16
61230,8,20413,16
28463,1,17440,5000
61232,1,61210,1
61232,1,11483,2
61232,1,16682,45
28465,1,17445,5000
61234,1,38,836
61234,8,20411,16
61234,8,20413,16
28467,1,1226,7500
61236,1,61214,1
61236,1,11483,2
61236,1,16682,47
12085,4,11460,1
12085,4,9836,3
12085,4,3814,7
12085,3,11460,1
12085,3,9836,6
12085,3,3814,12
12085,1,11530,96
12085,1,11399,75
12085,1,11475,1
12085,1,12054,1
12085,1,11531,15
12085,1,11549,8
12085,5,11460,1
12085,5,3812,60
28470,1,20,12000
28471,1,17453,12000
28472,1,17452,12000
28473,1,17869,500
28474,1,11396,500
28475,1,17870,500
28476,1,1227,25000
28477,1,17868,25000
28478,1,17867,25000
28479,1,17455,33300
28480,1,18,33300
28481,1,17456,33300
28482,1,1224,49950
28483,1,17459,49950
28484,1,17460,49950
28485,1,17463,99900
28486,1,17464,99900
12103,4,11458,1
12103,4,9836,8
12103,4,3814,16
12103,3,11458,1
12103,3,9836,8
12103,3,3814,16
12103,1,12225,1
12103,1,11399,14
12103,1,11554,23
12103,1,9838,45
12103,1,11539,14
12103,1,11482,1
12103,5,11458,1
12103,5,3812,80
12104,4,11466,1
12104,4,9836,3
12104,4,3814,10
12104,4,11463,1
12104,3,11466,1
12104,3,9836,6
12104,3,3814,10
12104,3,11463,1
12104,1,11370,1
12104,1,11693,15
12104,1,11541,15
12104,1,11483,1
12104,5,11466,1
12104,5,3812,40
12104,5,11463,1
12105,4,11466,1
12105,4,9836,6
12105,4,3814,15
12105,4,11463,1
12105,3,11466,1
12105,3,9836,8
12105,3,3814,15
12105,3,11463,1
12105,1,11370,1
12105,1,11399,15
12105,1,11693,26
12105,1,9840,22
12105,1,9842,22
12105,1,11541,33
12105,1,11483,1
12105,5,11466,1
12105,5,3812,80
12105,5,11463,1
28490,1,19,1250
28491,1,17470,166500
28492,1,17471,166500
12109,4,3814,1
12109,3,3814,1
12109,1,34,7547
12109,1,35,3947
12109,1,36,2250
12109,1,37,1667
12109,1,38,111
12109,1,3687,3
12109,1,3689,2
12109,8,20424,2
12109,8,20413,2
12109,5,3812,5
28494,1,16264,1
28495,1,16262,1
28496,1,16267,1
28497,1,17978,1
28498,1,16268,1
28499,1,16263,1
28500,1,16266,1
28501,1,16269,1
28502,1,17976,1
28503,1,17977,1
28504,1,17975,1
28505,1,16265,1
28512,1,34,556
28512,1,35,278
28515,1,34,862
28515,1,35,792
28515,1,36,529
28517,1,34,502
28517,1,35,297
28517,1,36,334
28517,1,37,197
28517,1,39,4
28519,1,34,502
28519,1,35,297
28519,1,36,334
28519,1,37,197
28519,1,39,4
28521,1,34,896
28521,1,35,698
28521,1,36,29
28523,1,34,25649
28523,1,35,20583
28523,1,38,3
28523,1,39,4
28525,1,34,44036
28525,1,35,33816
28525,1,37,94
28525,1,38,13
28525,1,39,2
28525,1,40,2
28527,1,40,2
28527,1,34,38342
28527,1,35,30481
28527,1,37,2
28527,1,38,7
28529,1,34,30893
28529,1,35,24221
28529,1,36,570
28529,1,37,18
28529,1,38,3
28531,1,40,2
28531,1,34,763
28531,1,35,321
28531,1,36,412
28533,1,34,1116
28533,1,35,861
28533,1,38,3
28535,1,40,2
28535,1,34,6013
28535,1,35,4514
28535,1,36,1612
28535,1,39,2
28537,1,40,2
28537,1,34,10178
28537,1,35,6494
28537,1,36,7
28537,1,38,3
28539,1,40,2
28539,1,34,10178
28539,1,35,6494
28539,1,36,7
28539,1,38,3
28541,1,40,2
28541,1,34,10178
28541,1,35,6494
28541,1,36,7
28541,1,38,3
28543,1,40,2
28543,1,34,10178
28543,1,35,6494
28543,1,36,7
28543,1,38,3
28546,1,34,40236
28546,1,35,33343
28548,1,34,666
28548,1,35,502
28548,1,36,1
28548,1,37,1
28551,1,34,15541
28551,1,35,1318
28551,1,36,67
28553,1,34,666
28553,1,35,502
28553,1,36,1
28553,1,37,1
28555,1,34,666
28555,1,35,502
28555,1,36,1
28555,1,37,1
15682,1,40,4
15682,1,34,1351
15682,1,36,636
15682,1,37,4
15682,1,39,14
28558,1,40,2
28558,1,34,6057
28558,1,35,4042
28558,1,38,3
28560,1,34,666
28560,1,35,502
28560,1,36,1
28560,1,37,1
28562,1,34,2398
28562,1,35,466
28562,1,36,179
28562,1,37,1
28562,1,38,4
28564,1,40,4
28564,1,34,1351
28564,1,36,636
28564,1,37,4
28564,1,39,14
28566,1,34,3258
28566,1,35,2926
28566,1,38,7
28566,1,39,4
15684,1,40,4
15684,1,34,1351
15684,1,36,636
15684,1,37,4
15684,1,39,14
29338,1,34,540000
29338,1,35,180000
29338,1,36,36000
29338,1,37,10000
29338,1,38,1500
29338,1,39,1000
29338,1,40,500
29338,1,57470,10
29338,1,57478,100
29338,1,57486,50
28577,4,11467,1
28577,4,9836,2
28577,4,3814,4
28577,3,11467,1
28577,3,9836,2
28577,3,3814,3
28577,1,3689,8
28577,1,11399,5
28577,1,22542,1
28577,1,9842,3
28577,1,11689,8
28577,1,11483,1
28577,5,11467,1
28577,5,3812,10
28579,4,11467,1
28579,4,9836,2
28579,4,3814,4
28579,3,11467,1
28579,3,9836,2
28579,3,3814,3
28579,1,3689,8
28579,1,11399,5
28579,1,22576,1
28579,1,9842,3
28579,1,11689,8
28579,1,11483,1
28579,5,11467,1
28579,5,3812,10
15686,1,34,666
15686,1,35,502
15686,1,36,1
15686,1,37,1
28584,1,40,1000
28584,1,39,2000
28584,1,38,5000
28584,1,37,30000
28584,1,36,125000
28584,1,35,400000
28584,1,34,3000000
28584,8,20414,6
28584,8,20419,6
20592,1,34,113880
20592,1,35,29214
20592,1,36,9747
20592,1,37,2650
20592,1,38,411
20592,1,39,42
20592,1,40,74
20592,1,21590,4
20592,1,21724,1
20592,5,21724,1
20592,5,21590,4
20592,5,21589,2
1129,1,34,8071
1129,1,35,7488
1129,1,36,219
1129,1,37,2
1129,8,20171,2
1129,8,20414,2
29341,1,34,540000
29341,1,35,180000
29341,1,36,36000
29341,1,37,10000
29341,1,38,1500
29341,1,39,1000
29341,1,40,500
29341,1,57471,10
29341,1,57478,100
29341,1,57486,50
15688,1,34,666
15688,1,35,502
15688,1,36,1
15688,1,37,1
952,1,34,35200
952,1,35,6600
952,1,36,2750
952,1,37,550
952,8,20414,2
952,8,25887,2
12218,1,40,6
12218,1,34,16271
12218,1,35,2127
12218,1,38,8
12218,8,20411,2
12218,8,20414,2
12220,1,40,1528
12220,1,39,2268
12220,1,38,7656
12220,1,37,45664
12220,1,36,110079
12220,1,35,434123
12220,1,34,2201418
12220,8,20411,8
12220,8,20414,8
28605,1,28351,1
12222,4,11458,1
12222,4,9836,4
12222,4,3814,7
12222,3,11458,1
12222,3,9836,4
12222,3,3814,6
12222,1,11399,9
12222,1,11554,15
12222,1,9838,23
12222,1,11539,9
12222,1,12217,1
12222,1,11482,1
12222,5,11458,1
12222,5,3812,40
28607,1,21013,4
28607,1,21019,9
28607,1,21027,38
28607,1,21035,7
28607,1,21037,16
28607,1,24558,7
28607,1,24560,4
28607,1,57478,800
28607,1,57479,50
28607,1,57486,400
12224,4,11458,1
12224,4,9836,8
12224,4,3814,12
12224,3,11458,1
12224,3,9836,8
12224,3,3814,10
12224,1,12219,1
12224,1,11482,3
12224,1,11539,18
12224,1,9838,38
12224,1,11554,60
12224,1,11399,427
12224,5,11458,1
12224,5,3812,60
12226,1,40,16
12226,1,34,35778
12226,1,35,4679
12226,1,38,17
12226,8,20411,3
12226,8,20414,3
28613,1,38,444
37537,1,21963,4
37537,1,21969,4
37537,1,21965,40
37537,1,21967,40
37537,1,21947,100
37537,1,21949,100
37537,1,21951,100
37537,1,21957,100
37537,1,21961,100
37537,1,36956,400
15692,1,34,666
15692,1,35,502
15692,1,36,1
15692,1,37,1
37538,1,21951,1
37538,1,36958,1
37538,1,36957,3
37538,1,21947,4
37538,1,36956,4
45011,1,38,5
45011,1,35,8
45011,1,37,8
45011,1,34,12
45011,1,40,25
45011,1,39,50
15694,1,34,896
15694,1,35,698
15694,1,36,29
53924,1,2869,1
53924,1,34575,11
53924,1,11399,62
53924,1,2346,385
53924,1,12836,454
37541,1,40,150
37541,1,39,350
37541,1,38,750
37541,1,37,4000
37541,1,36,35000
37541,1,35,100000
37541,1,34,500000
37541,8,20417,10
37541,8,20418,10
15696,1,34,666
15696,1,35,502
15696,1,36,1
15696,1,37,1
12258,1,40,24
12258,1,34,4547
12258,1,35,3208
12258,1,36,274
12258,1,37,592
12258,8,20411,2
12258,8,20414,2
12260,4,11458,1
12260,4,9836,4
12260,4,3814,8
12260,3,11458,1
12260,3,9836,5
12260,3,3814,10
12260,1,12257,1
12260,1,11399,12
12260,1,11554,38
12260,1,9838,30
12260,1,11539,15
12260,1,11482,1
12260,5,11458,1
12260,5,3812,40
12262,1,40,138
12262,1,34,12169
12262,1,35,6778
12262,1,36,1099
12262,1,37,3276
12262,8,20411,3
12262,8,20414,3
28647,1,34,13936
28647,1,35,8380
28647,1,36,2171
28647,1,37,2361
28647,1,38,989
28647,1,39,2188
28647,1,40,1184
12264,4,11458,1
12264,4,9836,8
12264,4,3814,16
12264,3,11458,1
12264,3,9836,8
12264,3,3814,15
12264,1,12261,1
12264,1,11399,24
12264,1,11554,53
12264,1,9838,45
12264,1,11539,30
12264,1,11482,1
12264,5,11458,1
12264,5,3812,55
12266,1,34,1484
12266,1,35,211
12266,1,36,397
12266,1,37,198
12266,1,39,40
12266,1,40,6
12266,8,20411,2
12266,8,20414,2
28651,1,34,6
28651,1,35,17
28651,1,36,22
28651,1,37,1
28651,1,38,1
28651,1,40,2
28651,1,16681,1
28651,1,16682,1
28651,1,16275,11
12268,4,11458,1
12268,4,9836,3
12268,4,3814,6
12268,3,11458,1
12268,3,9836,4
12268,3,3814,6
12268,1,12265,1
12268,1,11554,30
12268,1,9838,23
12268,1,11539,15
12268,1,11482,1
12268,5,11458,1
12268,5,3812,30
28653,1,34,13333
28653,1,35,8889
28653,1,36,5556
28653,1,37,2222
28653,1,38,1111
28653,1,39,13339
28653,1,40,1661
12270,1,34,1486
12270,1,35,1486
12270,1,36,1486
12270,1,37,1486
12270,1,39,100
12270,1,40,48
12270,8,20411,3
12270,8,20414,3
28655,1,34,66156
28655,1,35,36064
28655,1,36,17147
28655,1,37,9360
28655,1,38,2824
28655,1,39,204
28655,1,40,40
28655,8,20417,2
28655,8,20419,2
12272,4,11458,1
12272,4,9836,5
12272,4,3814,9
12272,3,11458,1
12272,3,9836,8
12272,3,3814,9
12272,1,11554,45
12272,1,12269,1
12272,1,9838,30
12272,1,11539,23
12272,1,11482,1
12272,5,11458,1
12272,5,3812,40
12275,1,40,4
12275,1,34,1351
12275,1,36,636
12275,1,37,4
12275,1,39,14
